gene	pfam	humanog	tf	Spis_alga-hosting_cells	Spis_gastrodermis	Xesp_alga-hosting_cells	Xesp_gastrodermis
Spis_XP_022799710_1	Peptidase_S28/	prolylcarboxypeptidase	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022792901_1	Zip/	solute_carrier_family_39_member_10	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022797545_1	PAS/PAS_11/HIF-1a_CTAD/	hypoxia_inducible_factor_1_subunit_alpha	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022779618_1	Abhydrolase_1/	abhydrolase_domain_containing_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022779504_1	Abhydrolase_1/	abhydrolase_domain_containing_5	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022793587_1	""	collagen_triple_helix_repeat_containing_1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022795995_1	Collagen/	Collagen.HG3.8:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022801838_1	Collagen/	Collagen.HG3.11:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022806865_1	Collagen/Collagen/	Collagen.HG3.7:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022802528_1	Peptidase_S28/	dipeptidyl_peptidase_7	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022802527_1	Peptidase_S28/	dipeptidyl_peptidase_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022778407_1	Ig_3/Ig_3/Ig_3/Ig_3/Ig_2/	hemicentin_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022804607_1	fn3/fn3/fn3/Bravo_FIGEY/	fibronectin.HG9.3:CHL1/L1CAM/NFASC/NRCAM	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022777595_1	""	protein_tyrosine_phosphatase_receptor_type_D	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022810031_1	Bravo_FIGEY/	neuronal_cell_adhesion_molecule	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022778131_1	Ig_2/	hemicentin_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022808738_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022803576_1	Pep_M12B_propep/Reprolysin/ADAM_CR_2/TSP_1/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022785562_1	VWA/	collagen_type_XII_alpha_1_chain	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022787073_1	Gln-synt_N/Gln-synt_C/	glutamate_ammonia_ligase	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022787072_1	Gln-synt_N/Gln-synt_C/	glutamate_ammonia_ligase	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022800572_1	NACHT/TPR_12/TPR_12/TPR_12/	nephrocystin_3	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022783202_1	Myosin_N/Myosin_head/Myosin_tail_1/	Myosin.HG4.0:MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022795529_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022795528_1	EGF_CA/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_3	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022795530_1	EGF_3/EGF_CA/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_3	FALSE	FALSE	FALSE	FALSE	TRUE
Spis7036_1	""	HGF_activator	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022792340_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis7037_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022808654_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022809514_1	EGF_CA/EGF_3/EGF_CA/	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022809968_1	EGF/	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022809972_1	PAN_1/EGF/	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022806740_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022805212_1	EGF_3/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_3	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022810563_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022793642_1	EGF/EGF_3/EGF_CA/EGF_CA/	fibulin_7	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022805567_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022809398_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022791408_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis9510_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022784717_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022810564_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022810345_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022801735_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022778556_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022793200_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022806741_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022804035_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022795527_1	EGF_CA/EGF_CA/EGF_CA/	LDL_receptor_related_protein_2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022786217_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022799048_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022786276_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022809347_1	EGF/EGF/EGF/EGF/	sushi_nidogen_and_EGF_like_domains_1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022782005_1	Pkinase/	Pkinase.HG64.1:HUNK	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786694_1	Aldo_ket_red/Aldo_ket_red/	aldo_keto_reductase_family_1_member_A1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022777787_1	Pkinase_Tyr/	Pkinase.HG2.13:TEK/TIE1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022787729_1	Lectin_C/Fz/Kringle/fn3/fn3/Pkinase_Tyr/	Pkinase.HG2.13:TEK/TIE1	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022787755_1	Kringle/fn3/SEA/fn3/Pkinase_Tyr/	Pkinase.HG2.13:TEK/TIE1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022795160_1	Fz/Kringle/fn3/Pkinase_Tyr/	Pkinase.HG2.13:TEK/TIE1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022787732_1	Fz/Kringle/fn3/fn3/Pkinase_Tyr/	Pkinase.HG2.13:TEK/TIE1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022787747_1	Fz/Kringle/fn3/Pkinase_Tyr/	Pkinase.HG2.13:TEK/TIE1	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022793756_1	Ig_3/I-set/Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022808733_1	Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022779855_1	I-set/Ig_3/Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022805154_1	I-set/I-set/I-set/Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022779322_1	Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022800127_1	Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022803446_1	I-set/Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022809405_1	Ig_3/I-set/Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022810120_1	I-set/I-set/Pkinase_Tyr/	Pkinase.HG47.0:NA	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022810548_1	fn3/Pkinase_Tyr/	fibronectin.HG2.4:like:AXL/MERTK/NPHS1/ROS1/TEK/TIE1/TYRO3/VSIG10L2:likeclu:13/15/17/18/24	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022800130_1	Pkinase_Tyr/	Pkinase.HG2.14:like:TEK/TIE1:likeclu:13	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022781553_1	""	""	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022809604_1	Ldl_recept_a/Ldl_recept_a/MAM/MAM/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/Laminin_G_3/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786985_1	F5_F8_type_C/F5_F8_type_C/EF-hand_5/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022790790_1	F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022777701_1	F5_F8_type_C/F5_F8_type_C/Gly_rich/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022798739_1	F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/EGF_CA/EGF_CA/EGF_CA/REJ/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786855_1	ILEI/ILEI/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF_CA/EGF/EGF/EGF/EGF/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022796952_1	F5_F8_type_C/F5_F8_type_C/Zona_pellucida/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022794434_1	EGF_3/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022807964_1	MAM/F5_F8_type_C/Laminin_G_3/MAM/CUB/LRR_1/LRR_8/LRR_8/	contactin_associated_protein_family_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786976_1	F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022783127_1	F5_F8_type_C/F5_F8_type_C/	milk_fat_globule_EGF_factor_8_protein	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022806933_1	PAN_1/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/	milk_fat_globule_EGF_factor_8_protein	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022805095_1	F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022799919_1	EGF/F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022794484_1	F5_F8_type_C/	discoidin_CUB_and_LCCL_domain_containing_2	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022796958_1	F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022795118_1	F5_F8_type_C/F5_F8_type_C/Zona_pellucida/Zona_pellucida/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022779610_1	F5_F8_type_C/	retinoschisin_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022808985_1	F5_F8_type_C/EGF/F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022783097_1	F5_F8_type_C/	contactin_associated_protein_family_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022796963_1	F5_F8_type_C/F5_F8_type_C/Zona_pellucida/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022804437_1	EGF/EGF_3/Gal_Lectin/F5_F8_type_C/F5_F8_type_C/Gly_rich/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022809994_1	F5_F8_type_C/F5_F8_type_C/PAN_1/	milk_fat_globule_EGF_factor_8_protein	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022807968_1	F5_F8_type_C/	coagulation_factor_V	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022805106_1	F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022799213_1	Laminin_G_3/F5_F8_type_C/	milk_fat_globule_EGF_factor_8_protein	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022798738_1	F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/EGF_3/EGF_CA/EGF_CA/REJ/	coagulation_factor_V	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022807910_1	F5_F8_type_C/Lectin_C/	contactin_associated_protein_family_member_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022795115_1	F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792778_1	F5_F8_type_C/	contactin_associated_protein_family_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022779938_1	Ferritin-like/	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022798588_1	I-set/Pkinase_Tyr/	Pkinase.HG14.10:PTK7	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022798613_1	Ig_3/Ig_3/Ig_3/	immunoglobulin_superfamily_member_10	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022792872_1	Ig_3/Ig_3/I-set/Ig_3/I-set/	contactin_3	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022798591_1	Ig_3/Ig_3/I-set/Ig_3/I-set/	protein_tyrosine_kinase_7_inactive_	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022779176_1	Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/C4/C4/	Collagen.HG2.5:COL4A1/COL4A2/COL4A3/COL4A5/COL4A6	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022779213_1	Collagen/Collagen/Collagen/Collagen/Collagen/VWA/Collagen/Collagen/C4/C4/	Collagen.HG2.5:COL4A1/COL4A2/COL4A3/COL4A5/COL4A6	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022798401_1	Ldh_1_N/Ldh_1_C/	malate_dehydrogenase_2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022779555_1	SYS1/	SYS1_golgi_trafficking_protein	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022780704_1	""	""	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022806075_1	GGA_N-GAT/GAT/Alpha_adaptinC2/	golgi_associated_gamma_adaptin_ear_containing_ARF_binding_protein_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022788843_1	VHS/UIM/SH3_1/	signal_transducing_adaptor_molecule	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786181_1	RhoGEF/PH_19/WD40_2/	Rho_guanine_nucleotide_exchange_factor_17	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022805694_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022791909_1	Peptidase_S10/	serine_carboxypeptidase_1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022788298_1	Sushi/I-set/Trypsin/	coagulation_factor_II_thrombin	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022778063_1	fn2/Trypsin/Trypsin/	fibronectin.HG8.0:F12/HGFAC/PLAT	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022797581_1	F5_F8_type_C/Trypsin/Trypsin/Trypsin/Trypsin/	transmembrane_serine_protease_9	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022780311_1	FCH/SH3_1/	formin_binding_protein_1	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022789318_1	Glyco_hydro_38N/Alpha-mann_mid/Glyco_hydro_38C/Glyco_hydro38C2/	mannosidase_alpha_class_2B_member_1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022788689_1	NAD_binding_2/NAD_binding_11/	3_hydroxyisobutyrate_dehydrogenase	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022780932_1	TMPIT/	transmembrane_protein_120A	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022786079_1	CoaE/	dephospho_CoA_kinase_domain_containing	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022800664_1	AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_medium_chain_family_member_1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022808056_1	AMP-binding/	acyl_CoA_synthetase_family_member_2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022808061_1	AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_family_member_2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022791010_1	AMP-binding/AMP-binding_C/AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_family_member_2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022790957_1	AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_medium_chain_family_member_1	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022798582_1	Tnp_P_element/AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_family_member_2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022793887_1	THAP/	THAP_finger.NA	TRUE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022777473_1	Laminin_G_3/Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/fn3/fn3/fn3/Laminin_G_2/Laminin_G_2/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/	fibronectin.HG21.1:USH2A	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022800499_1	Pkinase_Tyr/	Pkinase.HG135.1:NA	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022787361_1	FAT/PI3_PI4_kinase/FATC/	transformation_transcription_domain_associated_protein	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022782931_1	""	hemicentin_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022790398_1	""	hemicentin_2	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022797711_1	VWA_2/	von_Willebrand_factor_A_domain_containing_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022797734_1	""	von_Willebrand_factor_A_domain_containing_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022793661_1	""	von_Willebrand_factor_A_domain_containing_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022797736_1	""	von_Willebrand_factor_A_domain_containing_7	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022802236_1	""	""	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022797741_1	""	hemicentin_1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786058_1	Death/	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022789209_1	Death/NACHT/	NLR_family_pyrin_domain_containing_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022810335_1	NACHT/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/	NLR_family_CARD_domain_containing_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022797122_1	SAM_PNT/	SAM.HG6.1:like:EHF/ELF3/ELF5/ERG/ETS1/ETS2/ETV6/ETV7/FLI1/GABPA/SAMD9/SPDEF:likeclu:2/4/5/6/7/8/10	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022792577_1	PTR2/	solute_carrier_family_15_member_4	FALSE	TRUE	FALSE	TRUE	TRUE
Spis_XP_022792593_1	PTR2/	solute_carrier_family_15_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792601_1	PTR2/	solute_carrier_family_15_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792580_1	PTR2/	solute_carrier_family_15_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792579_1	PTR2/	solute_carrier_family_15_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792573_1	PTR2/	solute_carrier_family_15_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022792606_1	PTR2/PTR2/	solute_carrier_family_15_member_4	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022790068_1	GBP/GBP_C/	guanylate_binding_protein_7	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022777828_1	fn3/PTP_tm/SRCR/	protein_tyrosine_phosphatase_receptor_type_K	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022779782_1	PP2C_2/	PP2C-like domain-containing protein CG9801 isoform X1	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022790465_1	Peptidase_C1/	cathepsin_Z	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022799002_1	His_Phos_2/	acid_phosphatase_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022802176_1	""	ring_finger_protein_213	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022802192_1	AAA_5/	ring_finger_protein_213	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022802163_1	""	""	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022802169_1	""	ring_finger_protein_213	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022805999_1	RRM_1/RRM_1/RRM_1/DND1_DSRM/	RRM.HG11.4:A1CF/RBM46/RBM47	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022780996_1	ShK/	prolyl_4_hydroxylase_transmembrane	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022780877_1	Inhibitor_I29/Peptidase_C1/	cathepsin_V	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022793250_1	""	C1q_and_TNF_related_12	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022795196_1	WIF/Pkinase_Tyr/	Pkinase.HG8.5:like:RYK:likeclu:7	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022796919_1	F5_F8_type_C/	coagulation_factor_VIII	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022796933_1	F5_F8_type_C/Ig_3/fn3/GPS/7tm_2/	fibronectin.HG3.0:NA	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022786614_1	TIMP/	TIMP_metallopeptidase_inhibitor_3	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022779114_1	WW/WW/	Yes_associated_protein_1	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022805847_1	""	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022787118_1	MG3/MG4/A2M_BRD/A2M/TED_complement/A2M_recep/	C3_and_PZP_like_alpha_2_macroglobulin_domain_containing_8	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022788978_1	MG1/MG2/MG3/MG4/A2M_BRD/A2M/TED_complement/A2M_recep/NTR/	complement_C3	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022782766_1	MG1/MG4/A2M_BRD/A2M/TED_complement/A2M_recep/NTR/	complement_C3	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022788977_1	MG1/MG2/MG3/MG4/A2M_BRD/A2M/TED_complement/A2M_recep/NTR/	complement_C3	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022785753_1	Asparaginase_2/	aspartylglucosaminidase	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022790895_1	Syja_N/hSac2/	inositol_polyphosphate_5_phosphatase_F	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022806518_1	Sushi/VWA/Trypsin/	transmembrane_serine_protease_11D	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022782979_1	MFS_1/	solute_carrier_family_16_member_10	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022782990_1	MFS_1/	solute_carrier_family_16_member_10	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022803467_1	MFS_1/	solute_carrier_family_16_member_10	FALSE	TRUE	FALSE	FALSE	TRUE
Spis_XP_022794359_1	MFS_1/MFS_1/	solute_carrier_family_16_member_10	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022800027_1	Ribonuclease_T2/	ribonuclease_T2	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022789213_1	Ribonuclease_T2/	""	FALSE	FALSE	FALSE	FALSE	TRUE
Spis7649_1	""	legumain	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022806468_1	SSF/	SSF.HG2.3:SLC5A1/SLC5A10/SLC5A2/SLC5A4/SLC5A9	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022779292_1	Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/COLFI/	Collagen.HG2.19:like:COL24A1/COL27A1:likeclu:20	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022801400_1	Glyco_hydro_2_N/Glyco_hydro_2/Glyco_hydro_2_C/	glucuronidase_beta	FALSE	FALSE	FALSE	TRUE	TRUE
Spis_XP_022787184_1	Astacin/	astacin_like_metalloendopeptidase	FALSE	FALSE	FALSE	FALSE	TRUE
Spis_XP_022807076_1	Collagen/Ig_3/Ig_3/TLD/	Collagen.HG1.0:like:COLEC10/COLEC11/FCN1/FCN2/GLDN/MARCO/MBL2/MSR1/SCARA5/SFTPD:likeclu:2/7/9/12/13/15	FALSE	FALSE	TRUE	FALSE	TRUE
