Mean	log2FC	qv	pfam	bbh
Spis_XP_022806637_1	0.295061016949902	-1.66015205718548	2.40241032844995e-09	F5_F8_type_C/F5_F8_type_C/fn3/fn3/F5_F8_type_C/F5_F8_type_C/fn3/fn3/fn3/fn3/fn3/fn3/PTP_tm/	sidekick_cell_adhesion_molecule_2
Spis_XP_022806850_1	0.394345444003599	-2.54118385487909	5.1587225205818e-21	CAML/CAML/	calcium signal-modulating cyclophilin ligand-like
Spis_XP_022807051_1	0.676007646339135	-2.02106002612359	4.33853148042987e-21	HEPN_DZIP3/NACHT/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/	NLR_family_pyrin_domain_containing_12
Spis_XP_022807095_1	0.353327297108576	-2.87157077678566	5.52085683439135e-24	Astacin/	tolloid_like_2
Spis_XP_022807096_1	2.65437644921761	-4.32471850744463	1.46355540657278e-165	Astacin/	bone_morphogenetic_protein_1
Spis_XP_022807101_1	0.644156042706746	-1.04159424596988	4.4476856118919e-07	Astacin/	tolloid_like_2
Spis_XP_022807481_1	0.171448123422596	-1.71179365422442	3.68109554967739e-08	ZU5/	netrin receptor UNC5C-like isoform X1
Spis_XP_022807594_1	0.453756528670266	-1.15780640176569	1.32344594685057e-06	PhoLip_ATPase_N/E1-E2_ATPase/Cation_ATPase/PhoLip_ATPase_C/	ATPase_phospholipid_transporting_8A1
Spis_XP_022807632_1	0.13853946535211	-1.46326774815325	4.33996455986913e-06	-	uncharacterized protein LOC111344651
Spis_XP_022807637_1	1.55801548027521	-1.12174072409916	2.52850092055231e-16	-	uncharacterized protein LOC111344656
Spis_XP_022807639_1	0.583628052355602	-1.38414973567125	1.5530251648449e-10	-	uncharacterized protein LOC111344658
Spis_XP_022807693_1	0.33093743937137	-2.10084668882078	2.080258695495e-14	TIR_2/	toll_like_receptor_1
Spis_XP_022807725_1	2.75301467335917	-5.08830213576395	9.74226562453771e-193	-	uncharacterized protein LOC111344737
Spis_XP_022807726_1	6.28637539451483	-5.1420905285907	0	-	uncharacterized protein LOC111344738 isoform X1
Spis_XP_022807731_1	0.119675824808123	-1.59983208506059	4.31421755181978e-07	CUB/Ig_2/LRR_8/LRR_8/LRR_8/	bone_morphogenetic_protein_1
Spis_XP_022807776_1	0.368664720459344	-1.89240322322857	7.50124005201123e-13	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1
Spis_XP_022807789_1	0.841607991129664	-1.5210677776349	5.02611003785152e-16	Ig_3/Ig_3/Ig_3/Ig_3/Pkinase_Tyr/	fibroblast_growth_factor_receptor_2
Spis_XP_022807805_1	0.105307705825556	-1.63512941298674	2.03254608908673e-07	HEPN_DZIP3/AAA_22/	DAZ_interacting_zinc_finger_protein_3
Spis_XP_022807817_1	1.63068183183931	-3.2281406686255	1.16891073480244e-80	F5_F8_type_C/F5_F8_type_C/fn3/fn3/fn3/PTP_tm/	protein_tyrosine_phosphatase_receptor_type_D
Spis_XP_022807973_1	1.25184931132627	-1.88348181033507	4.15051209993778e-31	CC2-LZ/	TNFAIP3-interacting protein 1-like
Spis_XP_022808051_1	0.58844667537309	-1.21432594341432	1.65411472640676e-08	-	uncharacterized protein LOC111345063 isoform X2
Spis_XP_022808090_1	0.418027707565073	-2.07343896825456	5.87821987284559e-16	PDZ/NO_synthase/Flavodoxin_1/FAD_binding_1/NAD_binding_1/	nitric_oxide_synthase_1
Spis_XP_022808178_1	0.142711885457463	-1.78818248494211	1.29941467042789e-08	-	trichohyalin-like
Spis_XP_022808214_1	0.2585383916163	-1.76593223658076	1.16972758395216e-09	Fringe/Fringe/	beta_3_glucosyltransferase
Spis_XP_022808261_1	1.1223886391669	-1.41599481837585	5.16825469833893e-18	-	uncharacterized protein LOC111345249
Spis_XP_022808380_1	0.105307705825556	-1.63512941298674	2.03254608908673e-07	Fibrinogen_C/Fibrinogen_C/	tenascin_R
Spis_XP_022808409_1	0.13853946535211	-1.46326774815325	4.33996455986913e-06	PAN_1/EGF_CA/EGF_CA/Gly_rich/	ALK_receptor_tyrosine_kinase
Spis_XP_022808580_1	150.57730058563	-1.14131265338124	0	NACHT/TPR_12/TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/	uncharacterized protein LOC111345557 isoform X1
Spis_XP_022808664_1	0.161252424545383	-2.07896789930975	1.57514318305639e-11	7tm_1/	neuropeptide_FF_receptor_2
Spis_XP_022808697_1	0.609073424513687	-1.3644715002521	1.40335720082711e-10	ERCC4/UIM/UIM/UIM/UIM/	MUS81_structure_specific_endonuclease_subunit
Spis_XP_022808770_1	0.298028781300883	-1.95816264120674	4.34652705833213e-12	F-box-like/Arf/	F_box_protein_4
Spis_XP_022808870_1	0.226511287844118	-1.80941253986595	1.54821888029676e-09	TSP_1/Lectin_C/	C_type_lectin_domain_family_4_member_C
Spis_XP_022808911_1	3.74949270278408	-1.39313676726776	2.92528525721166e-52	HSP70/	heat_shock_protein_family_A_Hsp70_member_5
Spis_XP_022808937_1	0.4103290702665	-1.34141034683247	6.05613706952482e-08	CCDC158/	coiled_coil_domain_containing_158
Spis_XP_022809032_1	0.672393679076019	-2.17652373986573	1.43862008999703e-23	-	uncharacterized protein LOC111346013 isoform X1
Spis_XP_022809320_1	0.315687766090498	-1.93944970926254	2.20328386049601e-12	EGF/	EGF_like_fibronectin_type_III_and_laminin_G_domains
Spis_XP_022809449_1	0.449261007108846	-1.19615558803152	4.75744349992848e-07	Ank_2/	protein phosphatase 1 regulatory subunit 12B-like
Spis_XP_022809479_1	0.418438559091036	-1.13263658760294	3.24779751412174e-06	NACHT/Roc/COR/	leucine_rich_repeat_kinase_2
Spis_XP_022809492_1	0.794303315253094	-3.94584959763338	3.52110268273074e-57	Lectin_C/Lectin_C/	mannose_receptor_C_type_2
Spis_XP_022809496_1	0.135248599545061	-1.43588796837658	7.16497603343485e-06	Lectin_C/	C_type_lectin_domain_family_4_member_E
Spis_XP_022809524_1	3.06399541172625	-1.4758338614582	1.81032786931939e-47	Nup188/	nucleoporin_188
Spis_XP_022809572_1	0.42813565637239	-2.87161836801553	3.22838602845012e-26	-	uncharacterized protein LOC111346558
Spis_XP_022809589_1	0.194484184071937	-1.86335476400146	1.56847705865879e-09	Lectin_C/	mannose_receptor_C_type_1
Spis_XP_022809643_1	0.163661736054127	-1.79473671043336	1.13906923366276e-08	-	uncharacterized protein LOC111346638
Spis_XP_022809771_1	0.422200127670427	-2.25481718958413	3.70492096313112e-18	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1
Spis_XP_022809788_1	0.422934080652457	-1.09324011553199	8.53778561812898e-06	-	uncharacterized protein LOC111346782
Spis_XP_022809791_1	0.435363590898621	-2.29814671322061	4.2454841337246e-19	AAA_11/AAA_11/AAA_12/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2
Spis_XP_022809917_1	0.185816242405163	-1.68000364347037	6.6163000942844e-08	Ig_3/I-set/Ig_3/Ig_3/Pkinase_Tyr/	fibroblast_growth_factor_receptor_1
Spis_XP_022809951_1	0.595909961285492	-1.32679950096436	6.70065754687496e-10	OATP/	solute_carrier_organic_anion_transporter_family_member_4C1
Spis_XP_022809969_1	0.159166214492707	-1.90909495644402	7.8879249844247e-10	EGF/	uncharacterized protein LOC111346988
Spis_XP_022810031_1	0.257979938774062	-1.28918195037085	6.36254054861097e-06	Bravo_FIGEY/	neuronal_cell_adhesion_molecule
Spis_XP_022810032_1	2.82993714149918	-3.29871034101796	8.6252219983301e-136	I-set/I-set/Ig_2/	contactin_2
Spis_XP_022810073_1	0.207647647300131	-1.94331004463403	1.66064666698465e-10	-	tumor necrosis factor receptor superfamily member 4-like isoform X2
Spis_XP_022810074_1	1.1623218328003	-3.94481281863204	3.27457435224523e-75	-	tumor necrosis factor receptor superfamily member 16-like
Spis_XP_022810075_1	4.53772099521763	-4.7038307626518	4.63678169149159e-290	-	uncharacterized protein LOC111347079
Spis_XP_022810094_1	0.333023649424047	-2.20965515304408	1.32991879949303e-15	LRR_8/	leucine_rich_repeat_containing_3B
Spis_XP_022810138_1	0.082271645176216	-1.40350382693811	7.09416290902818e-06	7tm_2/	adhesion_G_protein_coupled_receptor_D1
Spis_XP_022810159_1	0.127462212176592	-1.51393389476435	2.55480425266858e-06	F5_F8_type_C/EGF/TSP_1/fn3/fn3/fn3/Ion_trans_2/	protein_tyrosine_phosphatase_receptor_type_F
Spis_XP_022810205_1	0.208529201598436	-2.22081020433159	2.27233147770031e-13	CUB/VWD/	sushi_domain_containing_2
Spis_XP_022810231_1	0.589886682513633	-1.54725508898713	1.15996906912918e-12	F5_F8_type_C/F5_F8_type_C/fn3/fn3/fn3/fn3/	protein_tyrosine_phosphatase_receptor_type_D
Spis_XP_022810367_1	0.176825199282322	-1.88466235951437	1.16972758395216e-09	I-set/I-set/Ig_3/	muscle_associated_receptor_tyrosine_kinase
Spis_XP_022810370_1	0.405981150021355	-3.0504704857646	6.82283770267288e-28	-	uncharacterized protein LOC111347384
Spis_XP_022810402_1	0.0888533767903133	-1.47356226264038	4.22015245659421e-06	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	gastrula zinc finger protein XlCGF49.1-like
Spis_XP_022810468_1	0.082271645176216	-1.40350382693811	7.09416290902818e-06	BTB_2/TLD/	potassium_channel_tetramerization_domain_containing_21
Spis_XP_022810634_1	0.461044314442877	-2.97034076424923	1.52291857570881e-28	BRICHOS/BRICHOS/	uncharacterized protein LOC111347674, partial
