group	gene	pfam	humanog	tf
Spis_neuron_8	Spis_XP_022786120_1	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/CaM_bdg_C0/	ion-glutamate.HG3.0:GRIN1	FALSE
Spis_neuron_8	Spis_XP_022786581_1	MANEC/	MANSC_domain_containing_1	FALSE
Spis_neuron_8	Spis_XP_022803360_1	DAG_kinase_N/EF-hand_7/C1_1/C1_1/DAGK_cat/DAGK_acc/	diacylglycerol_kinase_beta	FALSE
Spis_neuron_8	Spis_XP_022792895_1	PIP5K/	phosphatidylinositol_5_phosphate_4_kinase_type_2_beta	FALSE
Spis_neuron_8	Spis_XP_022805650_1	""	""	FALSE
Spis_neuron_8	Spis_XP_022782652_1	Ras/ArfGap/Ank_2/	ArfGAP_with_GTPase_domain_ankyrin_repeat_and_PH_domain_1	FALSE
Spis_neuron_8	Spis_XP_022805937_1	AC_N/Guanylate_cyc/DUF1053/Guanylate_cyc/	adenylate_cyclase_5	FALSE
Spis_neuron_8	Spis_XP_022796049_1	Laminin_G_3/ShK/Kazal_2/EGF/ShK/	Laminin.HG14.3:NA	FALSE
Spis_neuron_8	Spis_XP_022800407_1	Peptidase_M28/	glutaminyl_peptide_cyclotransferase	FALSE
Spis_neuron_8	Spis_XP_022789454_1	Cyt-b5/FA_desaturase/	FA_desaturase.HG1.3:like:FADS1/FADS2/FADS3:likeclu:2	FALSE
Spis_neuron_8	Spis_XP_022784781_1	Peptidase_M13_N/Peptidase_M13/	endothelin_converting_enzyme_1	FALSE
Spis_neuron_8	Spis_XP_022793513_1	Mlf1IP/	myeloid_leukemia_factor_1	FALSE
Spis_neuron_8	Spis_XP_022789857_1	Ssu72/	SSU72_homolog_RNA_polymerase_II_CTD_phosphatase	FALSE
Spis_neuron_8	Spis_XP_022805743_1	Zip/	solute_carrier_family_39_member_13	FALSE
Spis_neuron_8	Spis_XP_022796643_1	Anillin/PH/	rhotekin	FALSE
Spis_neuron_8	Spis_XP_022792940_1	AnkUBD/OTU/	zinc_finger_RANBP2_type_containing_1	FALSE
Spis_neuron_8	Spis_XP_022805062_1	RRM_7/CEBP_ZZ/	RRM.HG36.0:CPEB2/CPEB3/CPEB4	FALSE
Spis_neuron_8	Spis_XP_022783395_1	Cation_efflux/	solute_carrier_family_30_member_9	FALSE
Spis_neuron_8	Spis_XP_022787696_1	C2/C2/FerI/C2/FerB/C2/C2/C2/C2/Ferlin_C/	Synaptotagmin.HG10.2:FER1L6/OTOF	FALSE
Spis_neuron_8	Spis_XP_022796872_1	Ras/	RAB27A_member_RAS_oncogene_family	FALSE
Spis_neuron_8	Spis_XP_022796132_1	G-alpha/	G_protein_subunit_alpha_q	FALSE
Spis_neuron_8	Spis_XP_022796890_1	DUF4210/Chromosome_seg/	family_with_sequence_similarity_214_member_A	FALSE
Spis_neuron_8	Spis_XP_022800176_1	Tropomodulin/	tropomodulin_1	FALSE
Spis_neuron_8	Spis_XP_022802070_1	Pkinase/	Pkinase.HG144.0:NRBP1/NRBP2	FALSE
Spis_neuron_8	Spis_XP_022809049_1	Pkinase/	Pkinase.HG67.0:PEAK1/PRAG1	FALSE
Spis_neuron_8	Spis_XP_022782937_1	CDC50/	transmembrane_protein_30A	FALSE
Spis_neuron_8	Spis_XP_022800767_1	GDI/	GDP_dissociation_inhibitor_1	FALSE
Spis_neuron_8	Spis_XP_022792290_1	RUN/	RUN_domain_containing_1	FALSE
Spis_neuron_8	Spis_XP_022795630_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PH_9/	Spectrin.HG1.12:SPTB/SPTBN1/SPTBN2/SPTBN4	FALSE
Spis_neuron_8	Spis_XP_022790765_1	Guanylate_kin/	Guanylate_kin.HG3.0:CACNB1/CACNB2/CACNB3/CACNB4	FALSE
Spis_neuron_8	Spis_XP_022778628_1	WW/WW/	formin_binding_protein_4	FALSE
Spis_neuron_8	Spis_XP_022801462_1	Band_3_cyto/HCO3_cotransp/	solute_carrier_family_4_member_10	FALSE
Spis_neuron_8	Spis_XP_022807106_1	FeS_assembly_P/	cytosolic_iron_sulfur_assembly_component_2A	FALSE
Spis_neuron_9	Spis_XP_022792055_1	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors.unclass	TRUE
Spis_neuron_9	Spis_XP_022790572_1	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	zf-C2H2.GFI1/GFI1B	TRUE
Spis_neuron_9	Spis_XP_022791011_1	CBFD_NFYB_HMF/	NFYB_NFYC.DRAP1	TRUE
Spis_neuron_9	Spis_XP_022792346_1	HLH/	HLH.PTF1A	TRUE
Spis_neuron_9	Spis_XP_022779108_1	RFX_DNA_binding/	RFX.RFX4/RFX6/RFX8	TRUE
Spis_neuron_9	Spis_XP_022779261_1	bZIP_Maf/	bZIP.BACH1/BACH2/NFE2/NFE2L1/NFE2L2/NFE2L3	TRUE
Spis_neuron_9	Spis_XP_022780405_1	Homeodomain/OAR/	Homeodomains.PRD_OTP	TRUE
Spis_neuron_9	Spis_XP_022786467_1	T-box/	T-box.like:EOMES/TBR1/TBX19/TBX21/TBXT	TRUE
Spis_neuron_9	Spis_XP_022790514_1	Homeodomain/	Homeodomains.like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2	TRUE
Spis_neuron_9	Spis_XP_022791236_1	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	zf-C2H2.OVOL1/OVOL2/OVOL3	TRUE
Spis_neuron_9	Spis_XP_022794604_1	Homeodomain/	Homeodomains.like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2	TRUE
Spis_neuron_9	Spis_XP_022794681_1	Homeodomain/	Homeodomains.ANTP_EN1/ANTP_EN2/ANTP_HHEX/ANTP_LBX1/ANTP_LBX2/ANTP_TLX1/ANTP_TLX2/ANTP_TLX3	TRUE
Spis_neuron_9	Spis_XP_022800147_1	Forkhead/	Forkhead.FOXD3	TRUE
Spis_neuron_9	Spis_XP_022797488_1	RabGAP-TBC/	TBC1_domain_family_member_22B	FALSE
Spis_neuron_9	Spis_XP_022800975_1	SRPRB/	SRP_receptor_subunit_beta	FALSE
Spis_neuron_9	Spis_XP_022792166_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022780787_1	7tm_1/	GPCR-rhodopsin.HG2.23:like:CCKAR/CCKBR/GPR83/HCRTR1/HCRTR2/NPFFR1/NPFFR2/NPY1R/NPY2R/NPY4R/NPY4R2/NPY5R/PRLHR/QRFPR/TACR1/TACR2/TACR3:likeclu:10/24/34/45/49/51/53/64	FALSE
Spis_neuron_9	Spis_XP_022797120_1	7tm_1/	GPCR-rhodopsin.HG74.2:NA	FALSE
Spis_neuron_9	Spis_XP_022792954_1	7tm_1/	GPCR-rhodopsin.HG16.26:NA	FALSE
Spis_neuron_9	Spis_XP_022799370_1	7tm_1/	GPCR-rhodopsin.HG9.16:NA	FALSE
Spis_neuron_9	Spis_XP_022796055_1	7tm_1/	GPCR-rhodopsin.HG11.5:like:GPR176:likeclu:1	FALSE
Spis_neuron_9	Spis_XP_022805232_1	7tm_1/	GPCR-rhodopsin.HG1.27:like:GPR101/GPR161:likeclu:42/53	FALSE
Spis_neuron_9	Spis_XP_022781367_1	7tm_1/	GPCR-rhodopsin.HG1.22:like:GPR26/GPR45/GPR63/GPR78/GPR101/GPR135/GPR161:likeclu:11/12/19/42/53	FALSE
Spis_neuron_9	Spis_XP_022796088_1	7tm_1/	GPCR-rhodopsin.HG38.1:ADORA2A/GPR22	FALSE
Spis_neuron_9	Spis_XP_022796640_1	7tm_1/	GPCR-rhodopsin.HG8.24:like:ADORA2B:likeclu:11	FALSE
Spis_neuron_9	Spis_XP_022795724_1	7tm_1/	GPCR-rhodopsin.HG8.25:like:ADORA2B:likeclu:11	FALSE
Spis_neuron_9	Spis_XP_022779388_1	7tm_1/	GPCR-rhodopsin.HG8.14:like:ADORA2B:likeclu:11	FALSE
Spis_neuron_9	Spis_XP_022794949_1	7tm_1/VWA/	GPCR-rhodopsin.HG1.61:like:GPR26/GPR45/GPR63/GPR78/GPR101/GPR135/GPR161:likeclu:11/12/19/42/53	FALSE
Spis_neuron_9	Spis_XP_022786163_1	DnaJ/	DnaJ_heat_shock_protein_family_Hsp40_member_B2	FALSE
Spis_neuron_9	Spis_XP_022784853_1	Gal_Lectin/	adhesion_G_protein_coupled_receptor_L1	FALSE
Spis_neuron_9	Spis_XP_022784645_1	Neur_chan_LBD/Neur_chan_memb/	ion-neuro-gated.HG2.35:like:GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRA6/GABRB1/GABRB2/GABRB3/GABRD/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRQ/GABRR1/GABRR2/GABRR3:likeclu:14/15	FALSE
Spis_neuron_9	Spis_XP_022803962_1	Neur_chan_LBD/Neur_chan_memb/	ion-neuro-gated.HG2.15:GABRB1/GABRB2/GABRB3/GABRD/GABRP/GABRQ/GABRR1/GABRR2/GABRR3	FALSE
Spis_neuron_9	Spis_XP_022803366_1	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/	ion-glutamate.HG1.5:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5:likeclu:23/25/27	FALSE
Spis_neuron_9	Spis_XP_022779158_1	Rdx/	selenoprotein_T	FALSE
Spis_neuron_9	Spis_XP_022792999_1	Got1/	SFT2_domain_containing_3	FALSE
Spis_neuron_9	Spis_XP_022797550_1	Laminin_G_3/DUF4704/DUF4800/PH_BEACH/Beach/WD40/WD40/	Laminin.HG19.0:like:LRBA/NBEA:likeclu:1	FALSE
Spis_neuron_9	Spis_XP_022803360_1	DAG_kinase_N/EF-hand_7/C1_1/C1_1/DAGK_cat/DAGK_acc/	diacylglycerol_kinase_beta	FALSE
Spis_neuron_9	Spis_XP_022798696_1	MCU/	mitochondrial_calcium_uniporter	FALSE
Spis_neuron_9	Spis_XP_022778058_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022803516_1	Peptidase_A22B/	histocompatibility_minor_13	FALSE
Spis_neuron_9	Spis_XP_022801737_1	SMK-1/	protein_phosphatase_4_regulatory_subunit_3A	FALSE
Spis_neuron_9	Spis25381_1	EGF/EGF/EGF/hEGF/	sushi_nidogen_and_EGF_like_domains_1	FALSE
Spis_neuron_9	Spis_XP_022800557_1	CRAL_TRIO/	alpha_tocopherol_transfer_protein_like	FALSE
Spis_neuron_9	Spis_XP_022779102_1	Neur_chan_LBD/Neur_chan_memb/	ion-neuro-gated.HG1.3:AC243734/AC254952/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA4/CHRNA5/CHRNA6/CHRNA7/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNE/CHRNG	FALSE
Spis_neuron_9	Spis_XP_022805137_1	Neur_chan_LBD/Neur_chan_memb/	ion-neuro-gated.HG1.3:AC243734/AC254952/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA4/CHRNA5/CHRNA6/CHRNA7/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNE/CHRNG	FALSE
Spis_neuron_9	Spis_XP_022800030_1	Neur_chan_LBD/Neur_chan_memb/	ion-neuro-gated.HG1.3:AC243734/AC254952/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA4/CHRNA5/CHRNA6/CHRNA7/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNE/CHRNG	FALSE
Spis_neuron_9	Spis_XP_022805129_1	Neur_chan_LBD/Neur_chan_memb/	ion-neuro-gated.HG1.3:AC243734/AC254952/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA4/CHRNA5/CHRNA6/CHRNA7/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNE/CHRNG	FALSE
Spis_neuron_9	Spis_XP_022797311_1	Renin_r/	ATPase_H_transporting_accessory_protein_2	FALSE
Spis_neuron_9	Spis_XP_022785215_1	DOT1/	DOT1.HG1.2:DOT1L	FALSE
Spis_neuron_9	Spis_XP_022801677_1	zf-B_box/fn3/SPRY/	fibronectin.HG25.2:TRIM67/TRIM9	FALSE
Spis_neuron_9	Spis_XP_022796890_1	DUF4210/Chromosome_seg/	family_with_sequence_similarity_214_member_A	FALSE
Spis_neuron_9	Spis_XP_022785629_1	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/	ion-glutamate.HG3.7:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B:likeclu:0/1	FALSE
Spis_neuron_9	Spis_XP_022778134_1	Ion_trans/Ion_trans/Ion_trans/Ion_trans/	ion-NaKCa.HG9.3:SCN10A/SCN11A/SCN1A/SCN2A/SCN3A/SCN4A/SCN5A/SCN7A/SCN8A/SCN9A	FALSE
Spis_neuron_9	Spis_XP_022799330_1	Hydrolase_4/	abhydrolase_domain_containing_17B	FALSE
Spis_neuron_9	Spis_XP_022792555_1	AMP-binding/	acyl_CoA_synthetase_long_chain_family_member_4	FALSE
Spis_neuron_9	Spis_XP_022794036_1	DNA_photolyase/FAD_binding_7/DNA_photolyase/FAD_binding_7/DNA_photolyase/FAD_binding_7/	cryptochrome_circadian_regulator_1	FALSE
Spis_neuron_9	Spis_XP_022804222_1	Actin/	actin_related_protein_2	FALSE
Spis_neuron_9	Spis_XP_022787756_1	Gpi16/	phosphatidylinositol_glycan_anchor_biosynthesis_class_T	FALSE
Spis_neuron_9	Spis_XP_022787331_1	Avl9/	AVL9_cell_migration_associated	FALSE
Spis_neuron_9	Spis_XP_022801587_1	Ras/	RAB9A_member_RAS_oncogene_family	FALSE
Spis_neuron_9	Spis_XP_022796248_1	FSH1/	OVCA2_serine_hydrolase_domain_containing	FALSE
Spis_neuron_9	Spis_XP_022794118_1	Methyltr_RsmF_N/Methyltr_RsmB-F/	NOP2_nucleolar_protein	FALSE
Spis_neuron_9	Spis_XP_022789974_1	VCBS/	integrin_alpha_FG_GAP_repeat_containing_1	FALSE
Spis_neuron_9	Spis_XP_022781966_1	RUN/	RUN_and_FYVE_domain_containing_4	FALSE
Spis_neuron_9	Spis_XP_022802586_1	EF-hand_5/EF-hand_7/	neuronal_calcium_sensor_1	FALSE
Spis_neuron_9	Spis_XP_022789997_1	FGGY_N/FGGY_C/	xylulokinase	FALSE
Spis_neuron_9	Spis_XP_022784927_1	ETF/ETF_alpha/	electron_transfer_flavoprotein_subunit_alpha	FALSE
Spis_neuron_9	Spis_XP_022782256_1	NAD_binding_5/Inos-1-P_synth/	inositol_3_phosphate_synthase_1	FALSE
Spis_neuron_9	Spis_XP_022802144_1	zf-ZPR1/zf-ZPR1/	ZPR1_zinc_finger	FALSE
Spis_neuron_9	Spis_XP_022785902_1	CLTH/zf-RING_UBOX/	required_for_meiotic_nuclear_division_5_homolog_A	FALSE
Spis_neuron_9	Spis_XP_022790931_1	Pol_alpha_B_N/DNA_pol_E_B/	DNA_polymerase_alpha_2_accessory_subunit	FALSE
Spis_neuron_9	Spis_XP_022783034_1	IBN_N/HEAT_EZ/	transportin_1	FALSE
Spis_neuron_9	Spis_XP_022780572_1	cNMP_binding/	cyclic_nucleotide_gated_channel_subunit_alpha_3	FALSE
Spis_neuron_9	Spis_XP_022789758_1	Hydrolase_4/	abhydrolase_domain_containing_15	FALSE
Spis_neuron_9	Spis_XP_022780222_1	Hid1/	HID1_domain_containing	FALSE
Spis_neuron_9	Spis_XP_022792528_1	Pkinase/	Pkinase.HG96.1:DYRK1A/DYRK1B	FALSE
Spis_neuron_9	Spis_XP_022786671_1	Septin/	septin_7	FALSE
Spis_neuron_9	Spis_XP_022802703_1	CBF_beta/	core_binding_factor_subunit_beta	FALSE
Spis_neuron_9	Spis_XP_022800463_1	C2/C2/	Synaptotagmin.HG1.17:C2CD4C/C2CD4D/TC2N	FALSE
Spis_neuron_9	Spis_XP_022799207_1	PurA/	purine_rich_element_binding_protein_A	FALSE
Spis_neuron_9	Spis_XP_022789745_1	ThiF/	NEDD8_activating_enzyme_E1_subunit_1	FALSE
Spis_neuron_9	Spis_XP_022791230_1	PRP1_N/CUE/	activating_signal_cointegrator_1_complex_subunit_2	FALSE
Spis_neuron_9	Spis_XP_022779993_1	PCI/eIF3m_C_helix/	eukaryotic_translation_initiation_factor_3_subunit_M	FALSE
Spis_neuron_9	Spis_XP_022799394_1	AA_permease_2/	solute_carrier_family_7_member_5	FALSE
Spis_neuron_9	Spis_XP_022798973_1	Proteasome_A_N/Proteasome/	proteasome_20S_subunit_alpha_7	FALSE
Spis_neuron_9	Spis_XP_022792558_1	AARP2CN/RIBIOP_C/	BMS1_ribosome_biogenesis_factor	FALSE
Spis_neuron_9	Spis_XP_022784626_1	ECR1_N/EXOSC1/	Exosome.HG1.0:EXOSC1	FALSE
Spis_neuron_9	Spis_XP_022806692_1	Paf67/	eukaryotic_translation_initiation_factor_3_subunit_L	FALSE
Spis_neuron_9	Spis_XP_022800472_1	CDK5_activator/	cyclin_dependent_kinase_5_regulatory_subunit_1	FALSE
Spis_neuron_9	Spis_XP_022783516_1	OTU/	OTU_deubiquitinase_5	FALSE
Spis_neuron_9	Spis_XP_022797772_1	Pkinase_Tyr/	Pkinase.HG4.0:NA	FALSE
Spis_neuron_9	Spis_XP_022783540_1	CD225/	proline_rich_transmembrane_protein_1	FALSE
Spis_neuron_9	Spis_XP_022800123_1	Cation_ATPase_N/E1-E2_ATPase/Cation_ATPase/Hydrolase/Cation_ATPase_C/	PMCA.HG1.2:AC010616/ATP12A/ATP1A1/ATP1A2/ATP1A3/ATP1A4/ATP4A	FALSE
Spis_neuron_9	Spis_XP_022787687_1	Epimerase/	steroid_dhiso.HG5.0:NA	FALSE
Spis_neuron_9	Spis_XP_022797429_1	RabGAP-TBC/RabGAP-TBC/	TBC1_domain_family_member_5	FALSE
Spis_neuron_9	Spis_XP_022794106_1	Oxysterol_BP/	oxysterol_binding_protein_2	FALSE
Spis_neuron_9	Spis_XP_022793500_1	DIX/Dishevelled/PDZ/DEP/Dsh_C/	PDZ.HG15.0:DVL1/DVL2/DVL3	FALSE
Spis_neuron_9	Spis_XP_022781848_1	PID/PDZ/PDZ/	PID.HG5.1:APBA1/APBA2/APBA3	FALSE
Spis_neuron_9	Spis_XP_022783708_1	ABC_membrane_2/ABC_tran/	ATP_binding_cassette_subfamily_D_member_2	FALSE
Spis_neuron_9	Spis_XP_022800718_1	TUSC2/	tumor_suppressor_2_mitochondrial_calcium_regulator	FALSE
Spis_neuron_9	Spis_XP_022786435_1	Cytochrom_C/	cytochrome_c_somatic	FALSE
Spis_neuron_9	Spis_XP_022801848_1	Snapin_Pallidin/	SNAP_associated_protein	FALSE
Spis_neuron_9	Spis_XP_022782282_1	Seipin/	BSCL2_lipid_droplet_biogenesis_associated_seipin	FALSE
Spis_neuron_9	Spis_XP_022800471_1	Septin/	septin_6	FALSE
Spis_neuron_9	Spis_XP_022779110_1	Ion_trans/cNMP_binding/	ion-NaKCa.HG11.2:like:CNGA1/CNGA2/CNGA3/CNGA4:likeclu:5	FALSE
Spis_neuron_9	Spis_XP_022797866_1	ODC_AZ/	ornithine_decarboxylase_antizyme_1	FALSE
Spis_neuron_9	Spis_XP_022809951_1	OATP/	solute_carrier_organic_anion_transporter_family_member_4C1	FALSE
Spis_neuron_9	Spis_XP_022800175_1	CHGN/	chondroitin_sulfate_N_acetylgalactosaminyltransferase_1	FALSE
Spis_neuron_9	Spis_XP_022804709_1	Pkinase/	Pkinase.HG51.1:MAPK4/MAPK6	FALSE
Spis_neuron_9	Spis_XP_022805592_1	SNF/SNF/	solute_carrier_family_6_member_1	FALSE
Spis_neuron_9	Spis_XP_022783573_1	Pkinase/CaMKII_AD/	CaMKII.HG1.2:CAMK2A/CAMK2B/CAMK2D/CAMK2G	FALSE
Spis_neuron_9	Spis_XP_022806716_1	Pkinase/L27/L27/PDZ/SH3_1/Guanylate_kin/	Guanylate_kin.HG1.0:CASK/MPP1/MPP2/MPP6	FALSE
Spis_neuron_9	Spis_XP_022790414_1	uDENN/DENN/	MAP_kinase_activating_death_domain	FALSE
Spis_neuron_9	Spis_XP_022792137_1	Ion_trans/	ion-NaKCa.HG10.4:like:KCNH2/KCNH6/KCNH7:likeclu:3	FALSE
Spis_neuron_9	Spis_XP_022803520_1	GAF_2/GAF/PDEase_I/	phosphodiesterase_10A	FALSE
Spis_neuron_9	Spis_XP_022795630_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PH_9/	Spectrin.HG1.12:SPTB/SPTBN1/SPTBN2/SPTBN4	FALSE
Spis_neuron_9	Spis_XP_022788571_1	MFS_1_like/	major_facilitator_superfamily_domain_containing_6	FALSE
Spis_neuron_9	Spis_XP_022806332_1	Zona_pellucida/	uromodulin	FALSE
Spis_neuron_9	Spis_XP_022780691_1	Ion_trans_2/SBP_bac_3/	ion-glutamate.HG2.10:NA	FALSE
Spis_neuron_9	Spis_XP_022793805_1	Ion_trans_2/	ion-glutamate.HG2.10:NA	FALSE
Spis_neuron_9	Spis_XP_022779943_1	Ion_trans_2/	ion-NaKCa.HG3.0:NA	FALSE
Spis_neuron_9	Spis_XP_022800766_1	adh_short_C2/	sterol_dehydrogenase.HG1.3:HSD17B14	FALSE
Spis_neuron_9	Spis_XP_022791225_1	Csm1/	""	FALSE
Spis_neuron_9	Spis_XP_022798657_1	BTB_2/Ion_trans/	ion-NaKCa.HG8.17:like:KCNB1/KCNB2/KCNF1/KCNG1/KCNG2/KCNG3/KCNG4/KCNS1/KCNS2/KCNS3/KCNV1/KCNV2:likeclu:8	FALSE
Spis_neuron_9	Spis_XP_022798653_1	BTB_2/Ion_trans/	ion-NaKCa.HG8.14:like:KCNB1/KCNB2/KCNF1/KCNG1/KCNG2/KCNG3/KCNG4/KCNS1/KCNS2/KCNS3/KCNV1/KCNV2:likeclu:8	FALSE
Spis_neuron_9	Spis_XP_022781687_1	BTB_2/Ion_trans/	ion-NaKCa.HG8.10:like:KCNB1/KCNB2/KCNF1/KCNG1/KCNG2/KCNG3/KCNG4/KCNS1/KCNS2/KCNS3/KCNV1/KCNV2:likeclu:8	FALSE
Spis_neuron_9	Spis_XP_022801777_1	BTB_2/Ion_trans/	ion-NaKCa.HG1.12:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10:likeclu:6	FALSE
Spis_neuron_9	Spis_XP_022780622_1	BTB_2/Ion_trans/	ion-NaKCa.HG1.6:KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	FALSE
Spis_neuron_9	Spis_XP_022793458_1	BTB_2/Ion_trans/	ion-NaKCa.HG1.17:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10:likeclu:6	FALSE
Spis_neuron_9	Spis_XP_022779634_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022785282_1	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	dynein_axonemal_heavy_chain_14	FALSE
Spis_neuron_9	Spis_XP_022792536_1	DUF885/	""	FALSE
Spis_neuron_9	Spis_XP_022782579_1	C2/C2/	Synaptotagmin.HG1.43:like:SYT1/SYT2/SYT3/SYT4/SYT5/SYT6/SYT7/SYT8/SYT9/SYT10/SYT11/SYT12/SYT13/SYT17:likeclu:25/30/31/36/38/40/41	FALSE
Spis_neuron_9	Spis_XP_022800196_1	Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/SEA/F5_F8_type_C/	coagulation_factor_VIII	FALSE
Spis_neuron_9	Spis_XP_022805650_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022783453_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_10	FALSE
Spis_neuron_9	Spis_XP_022799110_1	Ion_trans_2/Ion_trans_2/	potassium_two_pore_domain_channel_subfamily_K_member_9	FALSE
Spis_neuron_9	Spis_XP_022790585_1	NACHT/Ank_2/Ank_2/Ank_2/Ank_2/	ankyrin_repeat_domain_50	FALSE
Spis_neuron_9	Spis_XP_022784711_1	fn3/SEA/fn3/SEA/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/Ion_trans_2/	sidekick_cell_adhesion_molecule_1	FALSE
Spis_neuron_9	Spis_XP_022779129_1	Nop52/	ribosomal_RNA_processing_1	FALSE
Spis_neuron_9	Spis_XP_022785636_1	Folate_rec/	folate_receptor_gamma	FALSE
Spis_neuron_9	Spis_XP_022787290_1	Peptidase_M13_N/Peptidase_M13/Peptidase_M13/	endothelin_converting_enzyme_1	FALSE
Spis_neuron_9	Spis_XP_022805875_1	DUF3719/	family_with_sequence_similarity_149_member_A	FALSE
Spis_neuron_9	Spis_XP_022800527_1	7tm_1/	GPCR-rhodopsin.HG25.8:NA	FALSE
Spis_neuron_9	Spis_XP_022787375_1	7tm_1/	GPCR-rhodopsin.HG25.24:NA	FALSE
Spis_neuron_9	Spis_XP_022783737_1	Aldolase_II/	adducin_1	FALSE
Spis_neuron_9	Spis_XP_022795927_1	Ion_trans_2/Ion_trans_2/	ion-NaKCa.HG19.1:like:KCNK10:likeclu:0	FALSE
Spis_neuron_9	Spis_XP_022806849_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022804530_1	""	reticulophagy regulator 3-like	FALSE
Spis_neuron_9	Spis_XP_022802698_1	WD40/WD40/WD40/WD40/WD40/WD40/Katanin_con80/	katanin_regulatory_subunit_B1	FALSE
Spis_neuron_9	Spis_XP_022797738_1	Katanin_con80/	""	FALSE
Spis_neuron_9	Spis_XP_022782430_1	CRAL_TRIO_2/Spectrin/Spectrin/Spectrin/Spectrin/RhoGEF/RhoGEF/SH3_2/I-set/fn3/Pkinase/	fibronectin.HG28.1:KALRN	FALSE
Spis_neuron_9	Spis_XP_022791671_1	p450/	CYP.HG2.0:CYP3A4/CYP3A43/CYP3A5/CYP3A7/TBXAS1	FALSE
Spis_neuron_9	Spis_XP_022797985_1	PA14/CHGN/	beta_1_4_N_acetyl_galactosaminyltransferase_3	FALSE
Spis_neuron_9	Spis_XP_022798903_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022809662_1	7tm_1/	GPCR-rhodopsin.HG17.4:like:OPN4:likeclu:9	FALSE
Spis_neuron_9	Spis_XP_022789174_1	Myosin_head/IQ/	Myosin.HG1.5:MYO7A/MYO7B	FALSE
Spis_neuron_9	Spis_XP_022794413_1	""	""	FALSE
Spis_neuron_9	Spis_XP_022780825_1	EGF/COLFI/	Collagen.HG4.2:like:CCBE1/COLEC12/SCARA3:likeclu:3	FALSE
Spis_neuron_9	Spis_XP_022779038_1	""	coiled_coil_domain_containing_186	FALSE
Spis_neuron_9	Spis_XP_022801297_1	DCX/DCX/Pkinase/	Pkinase.HG58.2:DCLK1/DCLK2/DCLK3	FALSE
Spis_neuron_9	Spis_XP_022809321_1	7tm_1/	GPCR-rhodopsin.HG18.1:NA	FALSE
